tipo_grupo;recno_ancora;pares_no_grupo;pares_selecionados;pares_bloqueados;score_maximo;assinatura;evidencia;akd_recnos;ct2_recnos
akd_1xN;2496404;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496404;2132529|2132531
akd_1xN;2496526;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496526;2131708|2131710
akd_1xN;2496528;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496528;2131712|2131714
akd_1xN;2496530;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496530;2131716|2131718
akd_1xN;2496558;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496558;2132557|2132559
akd_1xN;2496590;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496590;2131770|2131772
akd_1xN;2496646;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496646;2132581|2132583
akd_1xN;2495982;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495982;2130058|2130348
akd_1xN;2495986;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495986;2130378|2130380
akd_1xN;2495988;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495988;2130382|2130384
akd_1xN;2495990;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2495990;2130386|2130388
akd_1xN;2496262;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496262;2129408|2129410
akd_1xN;2496002;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496002;2130052|2130054
akd_1xN;2496094;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496094;2130182|2130352
akd_1xN;2496318;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496318;2134735|2134737
akd_1xN;2496816;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496816;2130854|2130856
akd_1xN;2496828;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2496828;2134821|2134823
ct2_Nx1;2103200;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2432484|2432585;2103200
ct2_Nx1;2103202;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2432484|2432585;2103202
ct2_Nx1;2116856;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2483871|2483970;2116856
ct2_Nx1;2116858;2;1;1;438;proc_hist|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2483871|2483970;2116858
ct2_Nx1;2099187;3;1;2;437;xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|competencia|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2421623|2425388|2425389;2099187
ct2_Nx1;2120037;3;1;2;436;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor;ancora_documental_ou_estruturada + contexto_contabil;2484018|2484019|2484020;2120037
ct2_Nx1;2120039;3;1;2;436;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor;ancora_documental_ou_estruturada + contexto_contabil;2484026|2484027|2484028;2120039
akd_1xN;2484020;2;0;2;436;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor;ancora_documental_ou_estruturada + contexto_contabil;2484020;2120036|2120037
akd_1xN;2484028;2;0;2;436;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor;ancora_documental_ou_estruturada + contexto_contabil;2484028;2120038|2120039
akd_1xN;2484018;2;1;1;436;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor;ancora_documental_ou_estruturada + contexto_contabil;2484018;2120036|2120037
akd_1xN;2484019;2;1;1;436;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor;ancora_documental_ou_estruturada + contexto_contabil;2484019;2120036|2120037
akd_1xN;2484026;2;1;1;436;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor;ancora_documental_ou_estruturada + contexto_contabil;2484026;2120038|2120039
akd_1xN;2484027;2;1;1;436;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor;ancora_documental_ou_estruturada + contexto_contabil;2484027;2120038|2120039
akd_1xN;2431295;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431295;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431296;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431296;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431303;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431303;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431304;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431304;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431311;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431311;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431312;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431312;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431319;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431319;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431320;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431320;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431331;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431331;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431332;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431332;2101430|2101436|2101442|2101448|2101456
akd_1xN;2431343;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431343;2101430|2101436|2101442|2101448|2101464
akd_1xN;2431344;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431344;2101430|2101436|2101442|2101448|2101464
akd_1xN;2431355;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431355;2101430|2101436|2101442|2101448|2101472
akd_1xN;2431356;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431356;2101430|2101436|2101442|2101448|2101472
akd_1xN;2431367;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431367;2101430|2101436|2101442|2101448|2101480
akd_1xN;2431368;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431368;2101430|2101436|2101442|2101448|2101480
akd_1xN;2431403;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431403;2101430|2101436|2101442|2101448|2101504
akd_1xN;2431404;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431404;2101430|2101436|2101442|2101448|2101504
akd_1xN;2431415;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431415;2101430|2101436|2101442|2101448|2101512
akd_1xN;2431416;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431416;2101430|2101436|2101442|2101448|2101512
akd_1xN;2431419;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431419;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431420;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431420;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431423;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431423;2101430|2101436|2101442|2101448|2101518
akd_1xN;2431424;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431424;2101430|2101436|2101442|2101448|2101518
akd_1xN;2431427;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431427;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431428;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431428;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431431;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431431;2101430|2101436|2101442|2101448|2101524
akd_1xN;2431432;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431432;2101430|2101436|2101442|2101448|2101524
akd_1xN;2431435;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431435;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431436;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431436;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431439;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431439;2101430|2101436|2101442|2101448|2101530
akd_1xN;2431440;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431440;2101430|2101436|2101442|2101448|2101530
akd_1xN;2431443;5;0;5;431;proc_hist|competencia|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431443;2101514|2101520|2101526|2101532|2101556
akd_1xN;2431444;5;0;5;431;proc_hist|competencia|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431444;2101514|2101520|2101526|2101532|2101556
akd_1xN;2431447;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431447;2101430|2101436|2101442|2101448|2101536
akd_1xN;2431448;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431448;2101430|2101436|2101442|2101448|2101536
akd_1xN;2431451;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431451;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431452;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431452;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431455;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431455;2101430|2101436|2101442|2101448|2101542
akd_1xN;2431456;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431456;2101430|2101436|2101442|2101448|2101542
akd_1xN;2431459;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431459;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431460;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431460;2101514|2101520|2101526|2101538|2101544
akd_1xN;2431463;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431463;2101430|2101436|2101442|2101448|2101548
akd_1xN;2431464;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431464;2101430|2101436|2101442|2101448|2101548
akd_1xN;2431467;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431467;2101514|2101520|2101526|2101538|2101550
akd_1xN;2431468;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431468;2101514|2101520|2101526|2101538|2101550
akd_1xN;2431471;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431471;2101430|2101436|2101442|2101448|2101554
akd_1xN;2431472;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431472;2101430|2101436|2101442|2101448|2101554
akd_1xN;2431475;5;0;5;431;proc_hist|competencia|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431475;2101514|2101520|2101526|2101532|2101556
akd_1xN;2431476;5;0;5;431;proc_hist|competencia|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431476;2101514|2101520|2101526|2101532|2101556
akd_1xN;2431479;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431479;2101430|2101436|2101442|2101448|2101560
akd_1xN;2431480;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431480;2101430|2101436|2101442|2101448|2101560
akd_1xN;2431559;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431559;2101430|2101436|2101442|2101448|2101642
akd_1xN;2431560;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431560;2101430|2101436|2101442|2101448|2101642
akd_1xN;2431563;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431563;2101430|2101436|2101442|2101448|2101646
akd_1xN;2431564;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431564;2101430|2101436|2101442|2101448|2101646
akd_1xN;2431567;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431567;2101430|2101436|2101442|2101448|2101650
akd_1xN;2431568;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431568;2101430|2101436|2101442|2101448|2101650
akd_1xN;2431571;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431571;2101430|2101436|2101442|2101448|2101654
akd_1xN;2431572;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431572;2101430|2101436|2101442|2101448|2101654
akd_1xN;2431575;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431575;2101430|2101436|2101442|2101448|2101658
akd_1xN;2431576;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431576;2101430|2101436|2101442|2101448|2101658
akd_1xN;2431579;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431579;2101430|2101436|2101442|2101448|2101662
akd_1xN;2431580;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431580;2101430|2101436|2101442|2101448|2101662
akd_1xN;2431583;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431583;2101430|2101436|2101442|2101448|2101666
akd_1xN;2431584;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431584;2101430|2101436|2101442|2101448|2101666
akd_1xN;2431595;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431595;2101430|2101436|2101442|2101448|2101674
akd_1xN;2431596;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431596;2101430|2101436|2101442|2101448|2101674
akd_1xN;2431603;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431603;2101430|2101436|2101442|2101448|2101680
akd_1xN;2431604;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431604;2101430|2101436|2101442|2101448|2101680
akd_1xN;2431607;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431607;2101430|2101436|2101442|2101448|2101684
akd_1xN;2431608;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431608;2101430|2101436|2101442|2101448|2101684
akd_1xN;2431611;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431611;2101430|2101436|2101442|2101448|2101688
akd_1xN;2431612;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431612;2101430|2101436|2101442|2101448|2101688
akd_1xN;2431615;5;0;5;431;proc_hist|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2431615;2101430|2101436|2101442|2101448|2101692
